user_id,edition_id,chapter_id,percent,event_class,event_obj_id,event_type,event_info,device,version,timezone,country,edition_language,offline,created_at,updated_at
2142047,2895389,,,Edition,2895389,view,"{""position"":""0"",""screen_width"":""997"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36",web,0,,en,0,2019-11-22T11:26:09.643Z,2019-11-22T11:26:12.329Z
2142047,2895389,,,Edition,2895389,read,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36",web,0,,en,0,2019-11-22T11:30:54.577Z,2019-11-22T11:30:58.562Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""0"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-11-26T18:20:39.869Z,2019-11-26T18:20:41.714Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""3"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-11-26T23:10:55.662Z,2019-11-26T23:10:58.337Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""1"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-11-26T23:17:18.931Z,2019-11-26T23:17:19.131Z
2142047,2895389,,,Edition,2895389,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-11-26T23:17:23.963Z,2019-11-26T23:17:24.168Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""2"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-11-27T15:30:57.340Z,2019-11-27T15:31:00.658Z
2142047,2895389,,,Edition,2895389,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-11-27T15:31:00.604Z,2019-11-27T15:31:00.724Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""0"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:00:01.776Z,2019-12-02T10:00:06.345Z
2142047,2895389,,,Edition,2895389,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:00:20.652Z,2019-12-02T10:00:21.352Z
2142047,2895389,,0.6711409395973155,Edition,2895389,link,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:00:38.274Z,2019-12-02T10:00:41.599Z
2142047,2895389,,,Edition,2895389,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:00:45.413Z,2019-12-02T10:00:46.652Z
2142047,2895389,,,Edition,2895389,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:00:51.095Z,2019-12-02T10:00:51.669Z
2142047,2895389,,,Edition,2895389,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:02:02.086Z,2019-12-02T10:02:02.573Z
2142047,2895396,,,Edition,2895396,view,"{""position"":""1"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:02:05.189Z,2019-12-02T10:02:07.847Z
2142047,2895396,,,Edition,2895396,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:02:08.129Z,2019-12-02T10:02:12.881Z
2142047,2895396,,0,Edition,2895396,link,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:04:01.943Z,2019-12-02T10:04:04.864Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:05:01.294Z,2019-12-02T10:05:04.948Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:05:01.470Z,2019-12-02T10:05:05.026Z
2142047,2895401,,,Edition,2895401,view,"{""position"":""2"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:05:06.073Z,2019-12-02T10:05:10.065Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:05:20.901Z,2019-12-02T10:05:25.087Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:05:21.083Z,2019-12-02T10:05:25.160Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:06:10.421Z,2019-12-02T10:06:15.175Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:06:10.904Z,2019-12-02T10:06:15.252Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""3"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:06:14.065Z,2019-12-02T10:06:15.319Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:08:31.863Z,2019-12-02T10:08:35.353Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T10:08:32.040Z,2019-12-02T10:08:35.426Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""0"",""screen_width"":""1920"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:09:02.997Z,2019-12-02T10:09:05.480Z
2142047,2895389,,,Edition,2895389,read,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:09:06.153Z,2019-12-02T10:09:10.503Z
2142047,2895389,,,Edition,2895389,change_font_size,"{""font_size"":""26""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:09:21.608Z,2019-12-02T10:09:25.557Z
2142047,2895389,,,Edition,2895389,close,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:09:35.378Z,2019-12-02T10:09:35.575Z
2142047,2895389,,,Edition,2895389,view,"{""position"":null,""screen_width"":null,""list_type"":null}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:09:35.984Z,2019-12-02T10:09:40.607Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""1"",""screen_width"":""1920"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:09:51.604Z,2019-12-02T10:09:55.667Z
2142047,2895389,,,Edition,2895389,more,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:10:02.947Z,2019-12-02T10:10:05.685Z
2142047,2895389,,,Edition,2895389,more,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:10:03.146Z,2019-12-02T10:10:05.756Z
2142047,2895389,,,Edition,2895389,read,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:10:05.937Z,2019-12-02T10:10:10.743Z
2142047,2895389,,,Edition,2895389,show_form,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:10:45.825Z,2019-12-02T10:10:50.801Z
2142047,2895389,,,Edition,2895389,submit_form,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:11:04.624Z,2019-12-02T10:11:05.824Z
2142047,2895389,120828542,0.5555555555555556,Edition,2895389,link,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T10:11:26.107Z,2019-12-02T10:11:30.908Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""2"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:41:03.841Z,2019-12-02T12:41:04.049Z
2142047,2895399,,,Edition,2895399,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:41:06.968Z,2019-12-02T12:41:09.092Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:41:16.586Z,2019-12-02T12:41:19.567Z
2142047,2895401,,,Edition,2895401,view,"{""position"":""3"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:41:23.024Z,2019-12-02T12:41:24.736Z
2142047,2895401,,,Edition,2895401,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:41:27.623Z,2019-12-02T12:41:29.906Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:42:48.061Z,2019-12-02T12:42:50.085Z
2142047,2895401,,,Edition,2895401,view,"{""position"":""3"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:43:02.522Z,2019-12-02T12:43:05.177Z
2142047,2895401,,,Edition,2895401,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T12:43:04.829Z,2019-12-02T12:43:05.246Z
2142047,2895401,,,Edition,2895401,change_font_size,"{""font_size"":""40""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:28.773Z,2019-12-02T14:41:29.757Z
2142047,2895401,,,Edition,2895401,change_font_family,"{""font_family"":""'Times New Roman', 'Times New Roman', Times, serif""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:28.947Z,2019-12-02T14:41:29.826Z
2142047,2895401,,,Edition,2895401,night_off,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:29.243Z,2019-12-02T14:41:29.903Z
2142047,2895401,,,Edition,2895401,change_brightness,"{""brightness"":""0.23782457411289215""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:29.670Z,2019-12-02T14:41:29.974Z
2142047,2895401,,,Edition,2895401,change_font_size,"{""font_size"":""48""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:31.527Z,2019-12-02T14:41:34.916Z
2142047,2895401,,,Edition,2895401,change_font_size,"{""font_size"":""57""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:33.248Z,2019-12-02T14:41:34.983Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:36.297Z,2019-12-02T14:41:40.022Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:37.111Z,2019-12-02T14:41:40.100Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:37.926Z,2019-12-02T14:41:40.169Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""2"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:41:46.772Z,2019-12-02T14:41:50.093Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:42:02.939Z,2019-12-02T14:42:05.103Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:42:03.223Z,2019-12-02T14:42:05.180Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:42:03.398Z,2019-12-02T14:42:05.251Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""1"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:42:38.375Z,2019-12-02T14:42:40.305Z
2142047,2895399,,,Edition,2895399,more,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:42:45.997Z,2019-12-02T14:42:50.310Z
2142047,2895399,,,Edition,2895399,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:43:03.223Z,2019-12-02T14:43:05.346Z
2142047,2895399,,,Edition,2895399,change_font_family,"{""font_family"":""'Times New Roman', 'Times New Roman', Times, serif""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:43:11.824Z,2019-12-02T14:43:15.425Z
2142047,2895399,,,Edition,2895399,night_off,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:43:11.527Z,2019-12-02T14:43:15.501Z
2142047,2895399,,,Edition,2895399,change_font_size,"{""font_size"":""57""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:43:11.998Z,2019-12-02T14:43:15.569Z
2142047,2895399,,,Edition,2895399,change_brightness,"{""brightness"":""0.2285991907119751""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:43:12.168Z,2019-12-02T14:43:15.640Z
2142047,2895399,,,Edition,2895399,change_font_size,"{""font_size"":""65""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:43:12.981Z,2019-12-02T14:43:15.710Z
2142047,2895399,,,Edition,2895399,show_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:45:17.066Z,2019-12-02T14:45:19.202Z
2142047,2895399,,,Edition,2895399,submit_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:46:40.805Z,2019-12-02T14:46:44.365Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:47:59.033Z,2019-12-02T14:47:59.413Z
2142047,2895389,,,Edition,2895389,close,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T14:48:28.056Z,2019-12-02T14:48:29.437Z
2142047,2895389,,,Edition,2895389,view,"{""position"":null,""screen_width"":null,""list_type"":null}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-02T14:48:28.419Z,2019-12-02T14:48:29.509Z
2142047,2895396,,,Edition,2895396,view,"{""position"":""0"",""screen_width"":""375.0"",""list_type"":""plain""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:49:17.816Z,2019-12-02T14:49:19.557Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:49:22.468Z,2019-12-02T14:49:24.567Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:49:22.291Z,2019-12-02T14:49:24.637Z
2142047,2895401,,,Edition,2895401,view,"{""position"":""2"",""screen_width"":""375.0"",""list_type"":""plain""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:49:27.927Z,2019-12-02T14:49:29.617Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:49:34.565Z,2019-12-02T14:49:34.669Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:49:35.092Z,2019-12-02T14:49:39.646Z
2142047,2895396,,,Edition,2895396,view,"{""position"":""1"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:50:20.803Z,2019-12-02T14:50:24.745Z
2142047,2895396,,,Edition,2895396,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:50:40.897Z,2019-12-02T14:50:44.781Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:50:46.359Z,2019-12-02T14:50:49.790Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:50:46.727Z,2019-12-02T14:50:49.865Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""3"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:50:51.040Z,2019-12-02T14:50:54.866Z
2142047,2895399,,,Edition,2895399,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:15.062Z,2019-12-02T14:51:19.940Z
2142047,2895399,,,Edition,2895399,show_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:21.242Z,2019-12-02T14:51:24.988Z
2142047,2895399,,,Edition,2895399,submit_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:39.852Z,2019-12-02T14:51:40.094Z
2142047,2895399,,0,Edition,2895399,link,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:42.062Z,2019-12-02T14:51:45.140Z
2142047,2895399,,,Edition,2895399,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:44.049Z,2019-12-02T14:51:45.211Z
2142047,2895396,,,Edition,2895396,view,"{""position"":""1"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:48.009Z,2019-12-02T14:51:50.235Z
2142047,2895396,,,Edition,2895396,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:52.122Z,2019-12-02T14:51:55.255Z
2142047,2895396,,0,Edition,2895396,link,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:51:55.175Z,2019-12-02T14:51:55.363Z
2142047,2895396,,,Edition,2895396,show_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:52:14.007Z,2019-12-02T14:52:15.426Z
2142047,2895396,,,Edition,2895396,submit_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:52:48.526Z,2019-12-02T14:52:50.591Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:52:58.954Z,2019-12-02T14:53:00.627Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:52:59.259Z,2019-12-02T14:53:00.702Z
2142047,2895396,,,Edition,2895396,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:52:59.569Z,2019-12-02T14:53:00.778Z
2142047,2895401,,,Edition,2895401,view,"{""position"":""0"",""screen_width"":""375.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:53:18.221Z,2019-12-02T14:53:20.752Z
2142047,2895401,,,Edition,2895401,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:53:26.036Z,2019-12-02T14:53:30.874Z
2142047,2895401,,,Edition,2895401,show_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:55:00.887Z,2019-12-02T14:55:03.686Z
2142047,2895401,,,Edition,2895401,submit_form,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T14:55:10.180Z,2019-12-02T14:55:13.836Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T15:02:12.431Z,2019-12-02T15:02:14.153Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T15:02:12.612Z,2019-12-02T15:02:14.223Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T15:02:19.002Z,2019-12-02T15:02:19.182Z
2142047,2895401,,,Edition,2895401,close,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T15:02:19.423Z,2019-12-02T15:02:24.295Z
2142047,2895401,,,Favorite,487346,create,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T15:02:23.256Z,2019-12-02T15:02:24.365Z
2142047,2895401,,,Edition,2895401,download,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-02T15:02:25.979Z,2019-12-02T15:02:29.336Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""1"",""screen_width"":""1036"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:48:07.187Z,2019-12-03T09:48:11.089Z
2142047,2895399,,,Edition,2895399,read,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:48:10.205Z,2019-12-03T09:48:11.160Z
2142047,2895399,,,Edition,2895399,change_font_size,"{""font_size"":""21""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:48:29.711Z,2019-12-03T09:48:31.175Z
2142047,2895399,120829186,0.5013161358252172,Bookmark,1574505,create,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:58:51.290Z,2019-12-03T09:58:51.864Z
2142047,2895399,,,Edition,2895399,close,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:58:51.660Z,2019-12-03T09:58:51.935Z
2142047,2895399,,,Edition,2895399,view,"{""position"":null,""screen_width"":null,""list_type"":null}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:58:52.177Z,2019-12-03T09:58:56.962Z
2142047,2895401,,,Edition,2895401,view,"{""position"":""1"",""screen_width"":""1036"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T09:58:57.835Z,2019-12-03T09:59:01.946Z
2142097,2895389,,,Edition,2895389,view,"{""position"":null,""screen_width"":null,""list_type"":null}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:46:47.101Z,2019-12-03T11:46:48.932Z
2142097,2895390,,,Edition,2895390,view,"{""position"":""2"",""screen_width"":""1920"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:47:54.080Z,2019-12-03T11:47:59.032Z
2142097,2895390,,,Edition,2895390,view,"{""position"":""2"",""screen_width"":""1131"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:48:14.109Z,2019-12-03T11:48:19.065Z
2142097,2895390,,,Edition,2895390,more,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:48:29.455Z,2019-12-03T11:48:34.077Z
2142097,2895390,,,Edition,2895390,more,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:48:29.648Z,2019-12-03T11:48:34.148Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""1"",""screen_width"":""1313"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:50:30.557Z,2019-12-03T11:50:34.208Z
2142047,2895389,,,Edition,2895389,more,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:50:33.538Z,2019-12-03T11:50:34.282Z
2142047,2895389,,,Edition,2895389,more,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:50:33.722Z,2019-12-03T11:50:34.350Z
2142047,2895389,,,Edition,2895389,view,"{""position"":""1"",""screen_width"":""1313"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-03T11:50:43.633Z,2019-12-03T11:50:44.285Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""1"",""screen_width"":""1920"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-05T10:21:45.174Z,2019-12-05T10:21:48.518Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""2"",""screen_width"":""1920"",""list_type"":""grid""}","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",web,0,,en,0,2019-12-06T10:06:26.493Z,2019-12-06T10:06:30.093Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""0"",""screen_width"":""375.0"",""list_type"":""plain""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-06T10:47:37.313Z,2019-12-06T10:47:39.518Z
2142047,2895399,,,Edition,2895399,view,"{""position"":""1"",""screen_width"":""320.0"",""list_type"":""grid""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:14:56.789Z,2019-12-09T13:15:00.238Z
2142047,2895399,,,Edition,2895399,read,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:15:03.784Z,2019-12-09T13:15:05.243Z
2142047,2895399,,,Edition,2895399,change_font_size,"{""font_size"":""21""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:15:09.574Z,2019-12-09T13:15:10.354Z
2142047,2895399,,,Edition,2895399,change_font_family,"{""font_family"":""'Times New Roman', 'Times New Roman', Times, serif""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:15:09.392Z,2019-12-09T13:15:10.429Z
2142047,2895399,,,Edition,2895399,change_brightness,"{""brightness"":""0.22559083998203278""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:15:09.975Z,2019-12-09T13:15:10.503Z
2142047,2895399,,,Edition,2895399,night_off,,Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:15:10.159Z,2019-12-09T13:15:10.578Z
2142047,2895399,,,Edition,2895399,change_font_size,"{""font_size"":""60""}",Dart/2.5 (dart:io),web,0,,en,0,2019-12-09T13:15:11.091Z,2019-12-09T13:15:15.546Z
